visual_id,concept,file_name,lecture,pdf_file,pdf_page,kind,description,source_type,confidence,bbox
DGL-G0215,adjacency matrix,l06_p03_nonlinear_network_03.png,6,DGL_Lecture_6_Annotated.pdf,3,diagram,MLP-based one-shot generation architecture with adjacency matrix and feature matrix outputs,mixed,1.000,"[27.5,247.5,137.5,357.5]"
DGL-G0215,graph generation,l06_p03_nonlinear_network_03.png,6,DGL_Lecture_6_Annotated.pdf,3,diagram,MLP-based one-shot generation architecture with adjacency matrix and feature matrix outputs,mixed,1.000,"[27.5,247.5,137.5,357.5]"
DGL-G0216,editing-based nect,l06_p03_editing_based_nect_04.png,6,DGL_Lecture_6_Annotated.pdf,3,diagram,Illustration of editing-based NECT with source and target graphs,printed,1.000,"[560.0,247.5,725.0,330.0]"
DGL-G0216,encoder-decoder gnns,l06_p03_editing_based_nect_04.png,6,DGL_Lecture_6_Annotated.pdf,3,diagram,Illustration of editing-based NECT with source and target graphs,printed,1.000,"[560.0,247.5,725.0,330.0]"
DGL-G0217,dag-to-dag,l06_p03_dag_to_dag_05.png,6,DGL_Lecture_6_Annotated.pdf,3,diagram,Illustration of DAG-to-DAG process,printed,1.000,"[780.0,275.0,862.5,330.0]"
DGL-G0217,directed acyclic graph,l06_p03_dag_to_dag_05.png,6,DGL_Lecture_6_Annotated.pdf,3,diagram,Illustration of DAG-to-DAG process,printed,1.000,"[780.0,275.0,862.5,330.0]"
DGL-G0218,graph unet,l06_p03_graph_unet_06.png,6,DGL_Lecture_6_Annotated.pdf,3,diagram,"Illustration of Graph UNet architecture with GCN, gPool, and gUnpool layers",printed,1.000,"[560.0,357.5,862.5,495.0]"
DGL-G0218,encoder-decoder gnns,l06_p03_graph_unet_06.png,6,DGL_Lecture_6_Annotated.pdf,3,diagram,"Illustration of Graph UNet architecture with GCN, gPool, and gUnpool layers",printed,1.000,"[560.0,357.5,862.5,495.0]"
DGL-G0219,graph neural network,l06_p03_graph_neural_network_07.png,6,DGL_Lecture_6_Annotated.pdf,3,architecture,"Overall architecture of graph U-Nets (g-U-Nets) showing encoder blocks with gPool and GCN layers, decoder blocks with gUnpool and GCN layers, and skip connections",mixed,1.000,"[642.5,450.0,807.5,587.5]"
DGL-G0219,graph pooling,l06_p03_graph_neural_network_07.png,6,DGL_Lecture_6_Annotated.pdf,3,architecture,"Overall architecture of graph U-Nets (g-U-Nets) showing encoder blocks with gPool and GCN layers, decoder blocks with gUnpool and GCN layers, and skip connections",mixed,1.000,"[642.5,450.0,807.5,587.5]"
DGL-G0219,skip connection,l06_p03_graph_neural_network_07.png,6,DGL_Lecture_6_Annotated.pdf,3,architecture,"Overall architecture of graph U-Nets (g-U-Nets) showing encoder blocks with gPool and GCN layers, decoder blocks with gUnpool and GCN layers, and skip connections",mixed,1.000,"[642.5,450.0,807.5,587.5]"
DGL-G0220,message passing,l06_p03_message_passing_08.png,6,DGL_Lecture_6_Annotated.pdf,3,architecture,"Diagram showing message-passing-based one-shot graph generation process, including unit matrix initialization, GCN message passing, node and edge updates, and final graph output.",mixed,0.950,"[5.5,642.5,330.0,807.5]"
DGL-G0220,graph neural network,l06_p03_message_passing_08.png,6,DGL_Lecture_6_Annotated.pdf,3,architecture,"Diagram showing message-passing-based one-shot graph generation process, including unit matrix initialization, GCN message passing, node and edge updates, and final graph output.",mixed,0.950,"[5.5,642.5,330.0,807.5]"
DGL-G0220,node update,l06_p03_message_passing_08.png,6,DGL_Lecture_6_Annotated.pdf,3,architecture,"Diagram showing message-passing-based one-shot graph generation process, including unit matrix initialization, GCN message passing, node and edge updates, and final graph output.",mixed,0.950,"[5.5,642.5,330.0,807.5]"
DGL-G0220,edge update,l06_p03_message_passing_08.png,6,DGL_Lecture_6_Annotated.pdf,3,architecture,"Diagram showing message-passing-based one-shot graph generation process, including unit matrix initialization, GCN message passing, node and edge updates, and final graph output.",mixed,0.950,"[5.5,642.5,330.0,807.5]"
DGL-G0221,graph pooling,l06_p03_graph_pooling_09.png,6,DGL_Lecture_6_Annotated.pdf,3,diagram,"Illustration of the proposed graph pooling layer showing inputs, projection, top-k node selection, gate, and outputs with matrices and operations",mixed,1.000,"[505.0,714.0,769.0,846.0]"
DGL-G0221,top-k node selection,l06_p03_graph_pooling_09.png,6,DGL_Lecture_6_Annotated.pdf,3,diagram,"Illustration of the proposed graph pooling layer showing inputs, projection, top-k node selection, gate, and outputs with matrices and operations",mixed,1.000,"[505.0,714.0,769.0,846.0]"
DGL-G0221,projection vector,l06_p03_graph_pooling_09.png,6,DGL_Lecture_6_Annotated.pdf,3,diagram,"Illustration of the proposed graph pooling layer showing inputs, projection, top-k node selection, gate, and outputs with matrices and operations",mixed,1.000,"[505.0,714.0,769.0,846.0]"
DGL-G0221,sigmoid activation,l06_p03_graph_pooling_09.png,6,DGL_Lecture_6_Annotated.pdf,3,diagram,"Illustration of the proposed graph pooling layer showing inputs, projection, top-k node selection, gate, and outputs with matrices and operations",mixed,1.000,"[505.0,714.0,769.0,846.0]"
DGL-G0221,element-wise product,l06_p03_graph_pooling_09.png,6,DGL_Lecture_6_Annotated.pdf,3,diagram,"Illustration of the proposed graph pooling layer showing inputs, projection, top-k node selection, gate, and outputs with matrices and operations",mixed,1.000,"[505.0,714.0,769.0,846.0]"
DGL-G0222,graph pooling,l06_p03_graph_pooling_10.png,6,DGL_Lecture_6_Annotated.pdf,3,diagram,Illustration of the proposed graph unpooling (gUnpool) layer showing downsampling with gPool and reconstruction with gUnpool using position information,mixed,1.000,"[780.0,714.0,972.5,846.0]"
DGL-G0222,coarsened graph,l06_p03_graph_pooling_10.png,6,DGL_Lecture_6_Annotated.pdf,3,diagram,Illustration of the proposed graph unpooling (gUnpool) layer showing downsampling with gPool and reconstruction with gUnpool using position information,mixed,1.000,"[780.0,714.0,972.5,846.0]"
DGL-G0222,reconstruction,l06_p03_graph_pooling_10.png,6,DGL_Lecture_6_Annotated.pdf,3,diagram,Illustration of the proposed graph unpooling (gUnpool) layer showing downsampling with gPool and reconstruction with gUnpool using position information,mixed,1.000,"[780.0,714.0,972.5,846.0]"
DGL-G0223,graph generation,l06_p03_graph_generation_11.png,6,DGL_Lecture_6_Annotated.pdf,3,diagram,Illustration of transforming sampled noise into real graphs using trained decoders for molecules and brain networks.,mixed,0.900,"[5.5,862.5,330.0,972.5]"
DGL-G0223,decoder,l06_p03_graph_generation_11.png,6,DGL_Lecture_6_Annotated.pdf,3,diagram,Illustration of transforming sampled noise into real graphs using trained decoders for molecules and brain networks.,mixed,0.900,"[5.5,862.5,330.0,972.5]"
DGL-G0223,sampling,l06_p03_graph_generation_11.png,6,DGL_Lecture_6_Annotated.pdf,3,diagram,Illustration of transforming sampled noise into real graphs using trained decoders for molecules and brain networks.,mixed,0.900,"[5.5,862.5,330.0,972.5]"
DGL-G0224,graph u-autoencoder,l06_p04_graph_u_autoencoder_01.png,6,DGL_Lecture_6_Annotated.pdf,4,architecture,"Graph U-Autoencoder Block showing encoder-decoder structure with GCN, pooling, and unpooling layers",mixed,1.000,"[27.5,82.5,220.0,357.5]"
DGL-G0224,graph neural network,l06_p04_graph_u_autoencoder_01.png,6,DGL_Lecture_6_Annotated.pdf,4,architecture,"Graph U-Autoencoder Block showing encoder-decoder structure with GCN, pooling, and unpooling layers",mixed,1.000,"[27.5,82.5,220.0,357.5]"
DGL-G0224,graph pooling,l06_p04_graph_u_autoencoder_01.png,6,DGL_Lecture_6_Annotated.pdf,4,architecture,"Graph U-Autoencoder Block showing encoder-decoder structure with GCN, pooling, and unpooling layers",mixed,1.000,"[27.5,82.5,220.0,357.5]"
DGL-G0224,graph super-resolution,l06_p04_graph_u_autoencoder_01.png,6,DGL_Lecture_6_Annotated.pdf,4,architecture,"Graph U-Autoencoder Block showing encoder-decoder structure with GCN, pooling, and unpooling layers",mixed,1.000,"[27.5,82.5,220.0,357.5]"
DGL-G0224,graph generation,l06_p04_graph_u_autoencoder_01.png,6,DGL_Lecture_6_Annotated.pdf,4,architecture,"Graph U-Autoencoder Block showing encoder-decoder structure with GCN, pooling, and unpooling layers",mixed,1.000,"[27.5,82.5,220.0,357.5]"
DGL-G0225,graph generation,l06_p04_graph_generation_02.png,6,DGL_Lecture_6_Annotated.pdf,4,diagram,"Encoder-decoder process for graph generation showing input graph, latent representation, and output graph",mixed,1.000,"[247.5,82.5,522.5,357.5]"
DGL-G0225,encoder-decoder gnns,l06_p04_graph_generation_02.png,6,DGL_Lecture_6_Annotated.pdf,4,diagram,"Encoder-decoder process for graph generation showing input graph, latent representation, and output graph",mixed,1.000,"[247.5,82.5,522.5,357.5]"
DGL-G0226,graph generation,l06_p04_graph_generation_03.png,6,DGL_Lecture_6_Annotated.pdf,4,diagram,"Supervised graph generation pipeline showing source graph, function f, predicted graph, and ground-truth graph comparison",mixed,0.900,"[560.0,82.5,780.0,275.0]"
DGL-G0226,unsupervised learning,l06_p04_graph_generation_03.png,6,DGL_Lecture_6_Annotated.pdf,4,diagram,"Supervised graph generation pipeline showing source graph, function f, predicted graph, and ground-truth graph comparison",mixed,0.900,"[560.0,82.5,780.0,275.0]"
DGL-G0227,graph generation,l06_p04_graph_generation_04.png,6,DGL_Lecture_6_Annotated.pdf,4,diagram,Unsupervised graph generation showing train graphs distribution p_data(g) approximating model distribution p_model(g; theta),mixed,0.900,"[780.0,82.5,972.5,302.5]"
DGL-G0227,unsupervised learning,l06_p04_graph_generation_04.png,6,DGL_Lecture_6_Annotated.pdf,4,diagram,Unsupervised graph generation showing train graphs distribution p_data(g) approximating model distribution p_model(g; theta),mixed,0.900,"[780.0,82.5,972.5,302.5]"
DGL-G0227,graph distribution,l06_p04_graph_generation_04.png,6,DGL_Lecture_6_Annotated.pdf,4,diagram,Unsupervised graph generation showing train graphs distribution p_data(g) approximating model distribution p_model(g; theta),mixed,0.900,"[780.0,82.5,972.5,302.5]"
DGL-G0228,ned-vae,l06_p04_ned_vae_05.png,6,DGL_Lecture_6_Annotated.pdf,4,architecture,"NED-VAE architecture showing encoders and decoders for nodes, edges, and graphs with latent variables",mixed,1.000,"[27.5,505.0,330.0,697.5]"
DGL-G0228,latent variable,l06_p04_ned_vae_05.png,6,DGL_Lecture_6_Annotated.pdf,4,architecture,"NED-VAE architecture showing encoders and decoders for nodes, edges, and graphs with latent variables",mixed,1.000,"[27.5,505.0,330.0,697.5]"
DGL-G0229,evaluation metrics,l06_p04_evaluation_metrics_06.png,6,DGL_Lecture_6_Annotated.pdf,4,table,"Table of evaluation metrics for deep generative-based methods, categorized by type and evaluation feature.",printed,1.000,"[769.0,642.5,956.0,763.5]"
