concept_id,concept,aliases,slide_snippets,embedding_source,embedding_token,embedding_model
420,infinity,infinity,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
421,genetics,genetics,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
422,data_compression,data_compression,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
423,complex_systems,complex_systems,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
424,molecular_biology,molecular_biology,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
425,genomics,genomics,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
426,grammar,grammar,"[""random_graph . mathematics . knowledge_representation_and_reasoning . algorithm_design . natural_language_processing . natural_language . algorithm . combinatorics . system_programming . unix . mathematical_induction . mathematical_proof . computer_vision . image_processing . randomness . computer_science . number_theory . database . data_(computing) . machine_learning . graph_theory . type_system . programming_language . variable_(computer_science) . computer_programming . logic . distributed_c"", ""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi"", ""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
427,electronic_commerce,electronic_commerce,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
428,prototype,prototype,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
429,determinism,determinism,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
430,combinatorial_optimization,combinatorial_optimization,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
